facility_id,amenity_type,name,lat,lon
454704042,hospital,QKMF Kamenica,42.5763475,21.580115
517589630,hospital,Klinika Kirurgjike,42.6443638,21.1623712
603647263,doctors,Ars Dent,42.6683926,21.1752568
612468828,doctors,Kirurgjia,42.6575805,21.1562458
683113552,hospital,Ambulanca Medicinale për Familje,41.991036,20.706698
941178965,hospital,Poliklinika GALAXY,42.6536811,21.1514818
1016618064,clinic,"Klinika Private ""Diagnoza""",42.470487,21.4644709
1213872829,doctors,Joni Dent (Dental),42.6490915,21.161875
1235769462,doctors,"Ordinanca Pediatrika ""RRITU""",42.6552941,21.178945
1590123337,hospital,Qedra Mjeksore,42.2247049,20.7415273
1688486048,clinic,Qendra e Shendetit Mental,42.6618424,20.2742939
1688500365,clinic,Qendra e Mjeksise Familjare,42.6605649,20.2834918
1699886331,clinic,Qendra e Mjekësisë Familjare,42.6705506,21.165047
1764242860,clinic,Qendra e Mjekësisë Familjare Dardani,42.6526257,21.1575312
1771378069,hospital,Instituti Kombëtar i Shëndetësisë Publike,42.6455482,21.1594896
1902392092,hospital,Dom Zdravlja,42.0543984,20.6952872
2051042129,clinic,QMF Tusuz,42.2002468,20.7142713
2162845597,hospital,Fakulteti i Mjeksise - Institutet A,42.6462858,21.160886
2162845598,hospital,Fakulteti i Mjeksise - Institutet B,42.6464288,21.159779
2162845599,hospital,Fakulteti i Stomatologjise/Klinika e Stomatologjise,42.6458399,21.1617977
2162845609,hospital,Klinika Interne,42.6448343,21.1620038
2162845617,hospital,Klinika Psikiatrike 2(e vjeter),42.6432019,21.1600412
2162845626,hospital,Klinika e Kirurgjise,42.6444757,21.1634351
2162845629,hospital,Klinika e Neurologjisë,42.6431303,21.1605899
2162845633,hospital,Klinika e Syve,42.6445863,21.1624228
2162845634,hospital,"Klinika per Vesh,Fyt dhe Hunde",42.6445371,21.1631697
2162845662,hospital,Qendra Obstetrike dhe Gjinekologjike,42.6445032,21.1642204
2162845811,hospital,Fizioterapi,42.644001,21.1637001
2162845813,hospital,Klinika e kirurgjise se femijeve,42.6441263,21.1636073
2162845817,doctors,Ordinanca Infektologjike,42.6485329,21.1626759
2162845819,hospital,Pediatria,42.6455841,21.164381
2162845825,hospital,014,42.645874,21.1650448
2235479191,clinic,Klinika Veterinare 'SPANA',42.6526214,21.1530374
2315664073,doctors,Instituti i Shëndetit Mendor,42.3722518,20.4369294
2379038203,hospital,Mitrovica Hospital South,42.8862018,20.873612
2557061124,doctors,Unknown,42.8883647,20.8661055
2582405886,hospital,Sheik Zahid,42.8247336,20.9644824
2631189964,hospital,Unknown,42.5931089,21.1391561
2708582039,clinic,Ordinanca Specialistike,42.4595503,21.4735003
2708586577,clinic,Frident,42.4643852,21.4698863
4113633889,hospital,Ambulanca,42.5675057,21.0737957
4152244690,doctors,Kirurgu i Fëmijëve,42.395666,20.4265846
4152246890,doctors,Xhafer Xhiha - Pulmolog,42.3956093,20.4266317
4187112792,doctors,Qendra Laserike e Syve KUBATI,42.6766769,21.1832032
4207207369,hospital,Medical center,42.454556,20.7192701
4303017112,clinic,Klinika Ime,42.6452982,21.1719327
4425626794,clinic,Qendra e Mjeksisë Familjare I,42.6681111,21.164088
4434217989,clinic,Ordinanca Vitas,42.6237715,20.8867681
4454942644,hospital,Ordinanca Vitas,42.6237715,20.8867681
4491316638,hospital,Spitali Fati im,42.3706195,20.4291145
4520820789,clinic,"""Italian Medical Group"" -I.M.G Poliklinika",42.3853588,21.163604
4542031089,clinic,Shtepi shendeti,42.3171289,21.1178231
4554331790,clinic,Gastromed AFM,42.6268012,21.1516723
4555641111,clinic,X Ray Dent,42.6622813,21.1640314
4558366987,clinic,Dr. Besim Guda,42.4711276,21.4645739
4558541605,clinic,Koci 207,42.4544239,21.4585372
4564921290,doctors,IHC diagnostic Center,42.6092783,21.1363338
4583095290,doctors,Unknown,42.2557131,20.6256054
4644991691,doctors,daja Beq ribar i vogel,42.5139399,21.0636858
4657159190,doctors,"A.S.P ""PEDIATRIA""",42.4546394,21.4658382
4680500693,doctors,Uromedica,42.6509891,21.1560478
4708489437,hospital,Ambulanca Adem Ukehaxhaj,42.5327194,20.2945761
4708808391,hospital,Klinika Amerikane - Dr Behar Kusari,42.6207507,21.1445445
4712553390,doctors,Dr. Hajriz H. Ibrahimi MD,42.4584484,21.4705918
4728920489,clinic,"Poliklinika ""VITA""",42.6447015,21.1710283
4733480421,doctors,INFUZIONI,42.6425731,21.1460967
4733488121,doctors,INFUZIONI,42.6427526,21.1541181
4741916940,clinic,Qendra e Mjeksise Familjare Sllatinë,42.5992204,21.0208851
4749498637,doctors,Eye Doctor,42.2194533,20.7429942
4757732426,clinic,Endokrinolog,42.6514176,21.1502281
4757737722,clinic,Elita Plus,42.6514411,21.1506145
4832481881,clinic,AMF GUSKA / Nr. 03,42.3624504,20.3921906
4832489749,clinic,AMF MULLIQ / Nr. 06,42.4365188,20.2675984
4832493444,clinic,AMF BEC / Nr. 07,42.4418743,20.4483588
4832496417,clinic,AMF GERGOC / Nr. 09,42.5092436,20.4557605
4832499421,clinic,AMF SHQIPONJE / Nr. 11,42.5431021,20.4806527
4832510782,clinic,AMF Blinisht / Nr. 14,42.3119954,20.478138
4832512859,clinic,AMF BISTRAZHIN / Nr. 15,42.3591964,20.5144636
4832512969,clinic,AMF nr. 16 Demjan,42.2969855,20.5223808
4840317571,clinic,Avicena,42.6470546,21.1494202
4922121921,doctors,Gastro,42.4591839,21.4726474
4983339921,doctors,Dr Arif Boshtraj,42.5368893,20.2908005
4984613321,clinic,Ambulanta,42.7746653,20.8337313
4985701221,hospital,MIM SPITALI,42.3667545,20.4638878
5008093121,clinic,Fati-im Medical Institute,42.6495748,21.1635757
5030492321,hospital,Gjinekologjia Jeta,42.3224702,21.3538964
5105599328,doctors,"Ordinanca pediatrike ""GRANITI""",42.6163451,20.5757772
5108584021,doctors,Liburn Dema,42.3701514,21.4829715
5163287821,doctors,Ambulanca Gjinekologjikr Kestrina,42.6489726,21.1565192
5168627022,doctors,Dajt e Jares Arisit Ries,42.5350211,21.005766
5177587829,clinic,QMF Komoran,42.5752273,20.8989745
5185661172,clinic,Unknown,42.8078419,20.8702261
5254898654,doctors,Ortodent,42.4581569,21.4690952
5267756923,doctors,Unknown,42.1337027,20.8057889
5295465621,clinic,Ordinanca “TRURI”,42.3535214,21.171324
5302792221,hospital,Emergjenca,42.4580966,21.4629153
5302971722,hospital,Otrila Hospital,42.6094499,21.1358487
5398472322,hospital,Ambulanca e Çabrës,42.9019375,20.7790063
5410191722,clinic,Meti Dent pajisje stomatologjike,42.2143043,20.7328389
5447504303,doctors,Fryti,42.3207228,20.6333606
5497656122,clinic,Qendra e Mjeksis Familjare Bare,42.9518026,20.9655488
5515734021,hospital,Klinika AURA,42.6435674,21.1552789
5543730624,clinic,ambulanta,41.9444157,20.670212
5557759021,doctors,Xhevdet Quni,42.2316678,21.2588225
5567447621,doctors,Genesis,42.6490839,21.1564237
5574732621,hospital,Spitali Amerikan Prishtine,42.6425643,21.1579683
5595325721,hospital,Spitali Rajonal Graqanicë,42.5836695,21.2081857
5598448022,clinic,Bel Medic International,42.602196,21.1911748
5613282021,hospital,Millenium Hospital,42.589907,21.1291379
5633598124,doctors,Fizio Plus-Ordinanca per Fizioterapi dhe Rehabilitim,42.6614301,20.277896
5687205923,doctors,Kosovo,42.4544906,21.504241
5737551705,doctors,Dr Musli Beqiraj,42.458282,21.4705977
5739626921,doctors,Unknown,42.4282473,21.4535823
5819844395,hospital,Spitali Aloka,42.6294691,21.1489558
5840134188,doctors,“FENIKSI” Ordinanca Psikiatrike,42.4292522,21.4541781
5853536585,doctors,doktorri syve Kubati,42.2202755,20.7427322
5859608287,clinic,Valza-Med,42.3149608,20.635827
5862362985,doctors,Ordinanca gjinekologjike obstetrike NEVUS,42.6634136,21.152592
5898684885,clinic,Ambulanca për terapi fizikale dhe rehabilitim “REA”,42.2319891,21.2552843
5911592515,doctors,Bioinvest,42.65156,21.1667248
5944002087,doctors,Dr.Nexhdet Shala,42.6572969,20.2902847
5974475150,doctors,Poliklinika CT Scanner,42.6507475,21.162062
6139192986,hospital,otorinola,42.2195532,20.7276137
6139222085,hospital,Meti-Dent,42.2196171,20.7275261
6142833085,clinic,Dr. Ramushi,42.6482891,21.1729679
6172491088,clinic,Dr Xhevat Kurhasani,42.6568437,20.2912478
6181822485,doctors,Gastrohep,42.6585675,20.2956579
6207525485,hospital,Spitali Lindja,42.6290464,21.1565998
6281396868,hospital,American Hospital,42.6561315,21.1564376
6305196007,hospital,Klinika Infektive,42.644702,21.1611097
6305275259,hospital,Klinika Emergjente,42.6452032,21.1620699
6316301985,clinic,"Enti Poliklinik Ambulantor për Vesh, Fyt dhe Hundë",42.6541084,21.1712451
6331347885,clinic,Venomed Plus,42.6574467,21.1456776
6389648227,doctors,Akustika,42.6429545,21.1667376
6393343385,clinic,Pediatri,42.6546114,21.1713588
6394900185,clinic,Ambulanca psikologjisë klinike Visar A.Sadiku B.I,42.6431731,21.1670449
6444022641,clinic,Ordinancë Private,42.3637745,20.7400405
